Date,Mass,NewCs,Notes
07/14/16,411.8,T,New cesium new source
10/05/16,409.93,F
11/18/16,408.68,F
12/05/16,408.43,F
01/05/17,407.90,F
02/02/17,407.43,F
02/13/17,407.19,F
03/07/17,406.82,F
03/10/17,398.4,T, now using screw as res cap
03/24/17,398.23,F
05/03/17,397.68,F
06/22/17,397.07,F
08/30/17,395.55,F
10/25/17,394.98,F
11/17/17,394.67,F
01/02/18,394.22,F
01/30/18,393.77,F
02/11/18,393.57,F
02/12/18,398.47,T
04/10/18,397.46,F
04/16/18,397.34,F
05/02/18,397.07,F
